Employee_ID,Full_Name,Age,Gender,Department,City,Salary,Years_Exp,Performance,Education,Status,Join_Date,Bonus_Pct
EMP0959,Frank Brown,36.0,Female,Marketing,London,29633.0,6,4.2,Bachelor,Active,2017-11-14,7.6
EMP0960,Alice Brown,50.0,Female,Operations,Manchester,42304.0,16,1.7,PhD,On Leave,2017-11-17,
EMP0961,Frank Davis,29.0,Non-binary,Marketing,Leeds,71546.0,3,1.3,Master,On Leave,2017-11-20,8.2
EMP0962,Grace Davis,26.0,Male,Operations,Bristol,32008.0,24,5.0,High School,Resigned,2017-11-23,6.1
EMP0963,James Brown,50.0,Female,HR,Manchester,73291.0,4,1.1,Bachelor,On Leave,2017-11-26,4.2
EMP0964,Diana Davis,,Male,HR,Birmingham,52405.0,29,4.3,Bachelor,Active,2017-11-29,19.4
EMP0965,James Smith,33.0,Male,Marketing,Bristol,61386.0,11,2.5,Master,Active,2017-12-02,3.2
EMP0966,Diana Smith,23.0,Non-binary,Finance,Leeds,45827.0,3,4.4,Master,Resigned,2017-12-05,
EMP0967,Bob Wilson,48.0,Male,Operations,Birmingham,58040.0,23,3.2,Master,On Leave,2017-12-08,12.7
EMP0968,Diana Taylor,52.0,Male,IT,Birmingham,85354.0,28,4.6,Master,Active,2017-12-11,17.2
EMP0969,Henry Smith,57.0,Non-binary,Marketing,Leeds,43157.0,8,4.7,Bachelor,Active,2017-12-14,15.8
EMP0970,Isla Wilson,57.0,Female,IT,Bristol,60315.0,3,1.0,High School,Resigned,2017-12-17,20.3
EMP0971,Eve Taylor,47.0,Male,Marketing,London,60932.0,23,1.3,PhD,Active,2017-12-20,
EMP0972,James Taylor,48.0,Non-binary,Finance,Leeds,46164.0,13,2.0,PhD,On Leave,2017-12-23,7.4
EMP0973,Diana Taylor,26.0,Male,Finance,Leeds,39414.0,4,3.7,High School,Active,2017-12-26,7.0
EMP0974,Henry Taylor,41.0,Male,Finance,Leeds,39327.0,17,4.6,High School,Active,2017-12-29,3.7
EMP0975,Bob Jones,32.0,Female,Sales,Birmingham,,18,2.8,,Resigned,2018-01-01,7.2
EMP0976,Eve Taylor,31.0,Male,Finance,Manchester,39693.0,11,3.4,,Active,2018-01-04,7.7
EMP0977,James Wilson,61.0,Non-binary,HR,London,52241.0,17,1.8,Bachelor,Active,2018-01-07,13.0
EMP0978,Grace Brown,59.0,Male,HR,Bristol,40540.0,16,4.2,Bachelor,Active,2018-01-10,16.6
EMP0979,Henry Taylor,27.0,Female,Sales,Bristol,89757.0,29,,Bachelor,Active,2018-01-13,9.5
EMP0980,Henry Smith,29.0,Female,Operations,Manchester,,23,2.1,Master,Resigned,2018-01-16,18.0
EMP0981,Grace Wilson,44.0,Non-binary,IT,Leeds,50081.0,10,3.0,Bachelor,On Leave,2018-01-19,8.4
EMP0982,Isla Smith,47.0,Female,Marketing,London,86861.0,34,1.3,Master,Active,2018-01-22,7.3
EMP0983,Henry Jones,,Male,Marketing,Bristol,36350.0,22,3.2,Bachelor,Active,2018-01-25,13.5
EMP0984,James Brown,47.0,Female,Sales,Glasgow,80512.0,16,3.0,High School,Active,2018-01-28,0.6
EMP0985,Isla Davis,34.0,Non-binary,HR,Bristol,81809.0,0,1.6,PhD,Resigned,2018-01-31,2.0
EMP0986,Charlie Davis,61.0,Female,Marketing,Leeds,67832.0,14,2.8,PhD,On Leave,2018-02-03,10.4
EMP0987,Grace Taylor,39.0,Female,HR,Glasgow,53369.0,31,2.3,Master,Active,2018-02-06,23.6
EMP0988,Charlie Wilson,46.0,Female,Operations,Manchester,56728.0,8,3.1,Bachelor,Active,2018-02-09,
EMP0989,Henry Taylor,54.0,Non-binary,IT,London,42576.0,14,3.3,PhD,On Leave,2018-02-12,2.2
EMP0990,Isla Davis,,Female,Operations,Manchester,54001.0,27,1.0,High School,Active,2018-02-15,21.2
EMP0991,Isla Davis,33.0,Female,Sales,Manchester,25390.0,23,4.0,High School,Active,2018-02-18,18.3
EMP0992,Grace Jones,,Male,Finance,London,,34,3.9,High School,Active,2018-02-21,15.3
EMP0993,Alice Wilson,25.0,Non-binary,Finance,London,36569.0,21,2.5,Master,Active,2018-02-24,20.5
EMP0994,Diana Jones,26.0,Female,Finance,,38029.0,26,1.2,Master,Resigned,2018-02-27,10.1
EMP0995,Bob Brown,58.0,Non-binary,Operations,Bristol,47490.0,18,4.0,Bachelor,Active,2018-03-02,5.5
EMP0996,Charlie Davis,29.0,Female,Marketing,London,70875.0,11,4.8,High School,Active,2018-03-05,
EMP0997,Alice Wilson,,Female,IT,Glasgow,30867.0,19,2.0,Bachelor,Active,2018-03-08,13.7
EMP0998,Bob Taylor,52.0,Female,Finance,Birmingham,34121.0,0,2.3,Bachelor,Active,2018-03-11,13.5
EMP0999,Isla Smith,30.0,Male,Sales,Bristol,26539.0,20,1.7,High School,Resigned,2018-03-14,14.1
EMP1000,Henry Taylor,50.0,Male,Sales,Birmingham,42027.0,0,3.3,Bachelor,On Leave,2018-03-17,23.7
EMP1001,Diana Brown,35.0,Male,Finance,Glasgow,33921.0,9,1.6,PhD,On Leave,2018-03-20,22.6
EMP1002,Bob Smith,61.0,Non-binary,Finance,London,75435.0,31,2.4,Master,Active,2018-03-23,21.9
EMP1003,Frank Smith,43.0,Non-binary,IT,Glasgow,35310.0,21,3.8,Bachelor,On Leave,2018-03-26,20.0
EMP1004,Isla Jones,32.0,Male,Finance,Bristol,88965.0,17,3.2,High School,Active,2018-03-29,23.6
EMP1005,Bob Brown,,Non-binary,IT,Manchester,94922.0,31,,Master,Resigned,2018-04-01,2.5
EMP1006,Frank Taylor,,Female,Sales,London,37242.0,26,2.7,Master,On Leave,2018-04-04,6.6
EMP1007,Isla Davis,,Female,Finance,Leeds,33947.0,27,3.2,Bachelor,Active,2018-04-07,12.4
EMP1008,Isla Smith,42.0,Female,Operations,Birmingham,86816.0,17,,PhD,Active,2018-04-10,21.2
EMP1009,Eve Taylor,47.0,Male,Operations,Glasgow,73785.0,28,1.3,Bachelor,On Leave,2018-04-13,12.6
EMP1010,James Taylor,57.0,Non-binary,Sales,London,25507.0,17,4.5,PhD,Resigned,2018-04-16,18.7
EMP1011,Grace Brown,44.0,Male,IT,Glasgow,91972.0,7,1.3,,Resigned,2018-04-19,3.5
EMP1012,Alice Wilson,22.0,Non-binary,Operations,London,52151.0,30,3.8,Bachelor,Active,2018-04-22,6.3
EMP1013,Isla Smith,61.0,Female,IT,Bristol,36618.0,33,4.7,High School,Resigned,2018-04-25,18.3
EMP1014,Grace Davis,36.0,Male,Operations,Bristol,41122.0,6,2.1,Bachelor,Resigned,2018-04-28,4.1
EMP1015,Bob Smith,42.0,Non-binary,Operations,Bristol,32354.0,17,2.5,,On Leave,2018-05-01,8.8
EMP1016,Grace Jones,30.0,Non-binary,IT,Glasgow,55979.0,8,3.3,PhD,Active,2018-05-04,6.6
EMP1017,James Smith,30.0,Female,Marketing,Leeds,77774.0,8,4.5,Bachelor,Active,2018-05-07,8.7
EMP1018,Isla Wilson,31.0,Male,Operations,Bristol,30037.0,7,4.8,PhD,Resigned,2018-05-10,17.7
EMP1019,Diana Davis,47.0,Male,Finance,London,53633.0,34,4.0,,Resigned,2018-05-13,9.2
EMP1020,Isla Jones,56.0,Male,Sales,Bristol,49495.0,17,1.3,Bachelor,Active,2018-05-16,13.9
EMP1021,Charlie Jones,46.0,Female,Marketing,Manchester,89550.0,4,3.7,PhD,Resigned,2018-05-19,2.5
EMP1022,Bob Wilson,47.0,Male,IT,Bristol,,13,2.6,,On Leave,2018-05-22,20.1
EMP1023,Eve Jones,32.0,Female,Marketing,,59069.0,27,2.9,Bachelor,On Leave,2018-05-25,9.2
EMP1024,Diana Davis,59.0,Female,HR,Leeds,32370.0,29,,High School,Active,2018-05-28,16.2
EMP1025,Frank Wilson,23.0,Female,HR,,64133.0,3,1.8,Bachelor,Resigned,2018-05-31,18.1
EMP1026,Diana Davis,28.0,Non-binary,Operations,Glasgow,25692.0,19,4.2,High School,Resigned,2018-06-03,5.2
EMP1027,Charlie Brown,39.0,Male,Operations,Glasgow,53926.0,24,2.8,PhD,Active,2018-06-06,22.1
EMP1028,Diana Jones,48.0,Male,Finance,Glasgow,68390.0,27,2.2,,Resigned,2018-06-09,15.4
EMP1029,Diana Jones,55.0,Female,Sales,London,74593.0,11,2.5,High School,On Leave,2018-06-12,10.7
EMP1030,Charlie Brown,48.0,Female,Marketing,Glasgow,30209.0,1,4.4,High School,Active,2018-06-15,4.6
EMP1031,Henry Taylor,38.0,Male,HR,London,31533.0,13,4.0,Master,Active,2018-06-18,23.6
EMP1032,Frank Smith,45.0,Female,Operations,Glasgow,32211.0,21,2.1,High School,Active,2018-06-21,18.9
EMP1033,Frank Taylor,,Male,Sales,Birmingham,34927.0,30,1.5,Bachelor,Active,2018-06-24,5.2
EMP1034,Eve Brown,28.0,Non-binary,Marketing,Manchester,49594.0,22,2.0,High School,Resigned,2018-06-27,8.4
EMP1035,Isla Wilson,,Female,Operations,Birmingham,32933.0,19,4.7,Bachelor,Resigned,2018-06-30,20.2
EMP1036,Isla Wilson,45.0,Male,Operations,,65696.0,3,3.3,,Active,2018-07-03,17.4
EMP1037,Isla Davis,54.0,Female,HR,Manchester,90449.0,14,3.1,Master,Resigned,2018-07-06,19.1
EMP1038,Isla Jones,50.0,Male,HR,Manchester,92616.0,23,3.4,PhD,Active,2018-07-09,11.0
EMP1039,Frank Davis,,Male,Operations,Leeds,31089.0,24,2.5,High School,Active,2018-07-12,17.9
EMP1040,Isla Jones,47.0,Female,IT,Birmingham,81548.0,0,4.2,High School,Active,2018-07-15,9.7
EMP1041,Diana Davis,49.0,Non-binary,Operations,Leeds,51123.0,6,3.1,Master,On Leave,2018-07-18,5.3
EMP1042,Frank Taylor,42.0,Male,Sales,Manchester,32797.0,30,1.5,,On Leave,2018-07-21,15.8
EMP1043,Charlie Davis,28.0,Male,Operations,,75013.0,11,,Bachelor,Resigned,2018-07-24,24.4
EMP1044,Eve Davis,38.0,Male,Finance,Manchester,33346.0,4,3.1,High School,Active,2018-07-27,7.8
EMP1045,Grace Smith,41.0,Non-binary,Finance,Leeds,58672.0,11,4.7,,Active,2018-07-30,11.5
EMP1046,Eve Davis,41.0,Non-binary,Finance,Birmingham,42653.0,17,2.2,PhD,Active,2018-08-02,
EMP1047,Grace Wilson,43.0,Female,IT,Glasgow,74556.0,1,4.5,PhD,Active,2018-08-05,13.5
EMP1048,Henry Brown,49.0,Non-binary,IT,Glasgow,51140.0,9,,High School,Resigned,2018-08-08,21.1
EMP1049,Diana Brown,61.0,Female,Operations,Birmingham,26184.0,14,2.0,,Resigned,2018-08-11,19.0
EMP1050,Eve Brown,28.0,Female,Finance,Glasgow,59493.0,29,1.1,PhD,Active,2018-08-14,1.5
EMP1051,Diana Brown,22.0,Non-binary,IT,Glasgow,69148.0,16,1.4,High School,Active,2018-08-17,25.0
EMP1052,Grace Wilson,53.0,Female,HR,Leeds,,3,3.9,PhD,Active,2018-08-20,18.8
EMP1053,Eve Taylor,34.0,Non-binary,Operations,Birmingham,,6,1.8,High School,Resigned,2018-08-23,
EMP1054,Henry Smith,51.0,Female,Sales,Bristol,30606.0,30,2.5,PhD,Resigned,2018-08-26,16.3
EMP1055,James Taylor,44.0,Non-binary,Marketing,London,28956.0,33,3.0,PhD,Active,2018-08-29,21.4
EMP1056,Frank Jones,40.0,Non-binary,Operations,London,41555.0,5,3.9,,Active,2018-09-01,2.8
EMP1057,Diana Taylor,53.0,Female,Marketing,Glasgow,43690.0,33,1.5,High School,On Leave,2018-09-04,8.7
EMP1058,Alice Wilson,51.0,Male,Finance,London,83502.0,14,2.6,High School,Active,2018-09-07,21.9
EMP1059,Frank Brown,50.0,Female,Marketing,Birmingham,73849.0,13,2.9,High School,Active,2018-09-10,5.0
EMP1060,Grace Wilson,50.0,Non-binary,Finance,Birmingham,51347.0,5,3.2,High School,Active,2018-09-13,2.0
EMP1061,Isla Jones,51.0,Male,HR,Manchester,74056.0,31,4.3,PhD,Active,2018-09-16,19.7
EMP1062,Charlie Jones,37.0,Female,Marketing,Manchester,88851.0,2,1.7,Bachelor,Active,2018-09-19,20.9
EMP1063,Bob Smith,61.0,Female,Operations,London,66850.0,2,4.2,Bachelor,On Leave,2018-09-22,4.1
EMP1064,Alice Jones,40.0,Female,Finance,Bristol,52843.0,21,3.8,Master,Active,2018-09-25,21.4
EMP1065,Henry Smith,39.0,Male,Operations,,87320.0,21,3.2,High School,On Leave,2018-09-28,17.2
EMP1066,Charlie Wilson,22.0,Non-binary,IT,Manchester,54793.0,9,,Master,Active,2018-10-01,
EMP1067,Grace Wilson,35.0,Female,Finance,Birmingham,64516.0,2,,,Active,2018-10-04,20.8
EMP1068,James Davis,23.0,Female,Marketing,Bristol,42857.0,11,1.6,Master,On Leave,2018-10-07,10.5
EMP1069,Alice Davis,49.0,Female,Finance,,44627.0,28,3.7,High School,Active,2018-10-10,4.8
EMP1070,Bob Brown,,Female,Operations,London,86822.0,16,,Bachelor,On Leave,2018-10-13,7.1
EMP1071,Alice Davis,59.0,Female,HR,Manchester,77248.0,6,3.6,,On Leave,2018-10-16,12.6
EMP1072,Eve Jones,25.0,Non-binary,Finance,Bristol,80798.0,12,2.4,High School,Active,2018-10-19,13.3
EMP1073,James Taylor,22.0,Non-binary,Marketing,Bristol,,1,4.6,PhD,Active,2018-10-22,20.1
EMP1074,Charlie Smith,29.0,Female,IT,London,,3,3.3,,Active,2018-10-25,19.8
EMP1075,Frank Taylor,50.0,Male,Sales,Bristol,,9,1.3,PhD,Resigned,2018-10-28,14.5
EMP1076,Frank Jones,60.0,Non-binary,HR,Bristol,,23,2.8,Bachelor,Resigned,2018-10-31,19.5
EMP1077,Frank Smith,24.0,Male,IT,,82608.0,16,4.0,PhD,Resigned,2018-11-03,4.8
EMP1078,Frank Jones,53.0,Non-binary,Finance,Manchester,60892.0,5,4.2,High School,Active,2018-11-06,1.3
EMP1079,Henry Smith,31.0,Female,Operations,London,25924.0,18,3.0,High School,On Leave,2018-11-09,21.8
EMP1080,Alice Jones,31.0,Non-binary,Operations,Bristol,76322.0,4,4.6,,Active,2018-11-12,1.9
EMP1081,Henry Taylor,40.0,Female,Marketing,Bristol,51478.0,31,2.1,PhD,Active,2018-11-15,6.2
EMP1082,Isla Jones,55.0,Non-binary,Operations,Manchester,71418.0,9,,PhD,On Leave,2018-11-18,17.4
EMP1083,Charlie Wilson,54.0,Female,HR,London,87217.0,8,,PhD,Active,2018-11-21,10.2
EMP1084,Diana Jones,44.0,Female,Operations,,36781.0,26,4.6,Bachelor,On Leave,2018-11-24,
EMP1085,Diana Brown,49.0,Female,Marketing,Manchester,30515.0,12,3.7,Master,Active,2018-11-27,7.4
EMP1086,Grace Brown,53.0,Female,Sales,London,61133.0,18,4.4,Master,Active,2018-11-30,0.3
EMP1087,Grace Taylor,28.0,Male,Finance,Bristol,34095.0,20,1.4,High School,Active,2018-12-03,7.5
EMP1088,Eve Jones,50.0,Female,Finance,London,45470.0,23,4.5,,On Leave,2018-12-06,14.5
EMP1089,Isla Jones,29.0,Male,Operations,London,68129.0,3,2.3,PhD,On Leave,2018-12-09,9.4
EMP1090,Grace Taylor,22.0,Male,IT,Glasgow,33531.0,23,1.7,High School,Active,2018-12-12,13.4
EMP1091,Charlie Davis,24.0,Female,Finance,London,62038.0,34,2.0,Bachelor,Active,2018-12-15,21.9
EMP1092,Isla Jones,,Male,Sales,Birmingham,67674.0,2,2.7,High School,Active,2018-12-18,22.8
EMP1093,Frank Brown,44.0,Non-binary,Operations,London,54831.0,3,,Bachelor,Active,2018-12-21,6.6
EMP1094,Isla Wilson,29.0,Female,Marketing,Birmingham,82174.0,34,2.3,Bachelor,Active,2018-12-24,
EMP1095,James Brown,58.0,Male,Sales,Bristol,36279.0,30,,Master,Active,2018-12-27,13.7
EMP1096,Bob Wilson,24.0,Female,Operations,Birmingham,63220.0,24,2.2,High School,Active,2018-12-30,23.7
EMP1097,James Brown,54.0,Female,Sales,,,12,3.3,PhD,On Leave,2019-01-02,25.0
EMP1098,James Brown,49.0,Female,Finance,Bristol,77719.0,3,,Master,Resigned,2019-01-05,5.9
EMP1099,Frank Brown,29.0,Male,Marketing,Birmingham,78051.0,13,2.4,Master,On Leave,2019-01-08,18.2
EMP1100,Isla Taylor,55.0,Non-binary,Operations,Manchester,81652.0,12,4.0,PhD,Active,2019-01-11,9.5
EMP1101,Grace Jones,56.0,Non-binary,HR,,90524.0,26,4.6,Bachelor,Active,2019-01-14,
EMP1102,Diana Smith,53.0,Male,Marketing,London,31470.0,5,4.0,PhD,On Leave,2019-01-17,0.2
EMP1103,Eve Wilson,45.0,Female,HR,Glasgow,92598.0,16,2.3,High School,Active,2019-01-20,11.5
EMP1104,Eve Smith,35.0,Male,Sales,Leeds,66798.0,34,4.0,PhD,On Leave,2019-01-23,12.2
EMP1105,Charlie Jones,53.0,Male,IT,London,78473.0,16,,Bachelor,Active,2019-01-26,0.6
EMP1106,Diana Brown,37.0,Male,Marketing,London,44880.0,1,1.5,PhD,On Leave,2019-01-29,17.2
EMP1107,Alice Taylor,25.0,Female,Sales,Bristol,69439.0,12,,Bachelor,Active,2019-02-01,7.4
EMP1108,Diana Wilson,58.0,Male,HR,London,39308.0,1,4.2,Bachelor,Resigned,2019-02-04,14.0
EMP1109,Alice Smith,42.0,Female,Finance,Glasgow,60081.0,27,2.0,High School,Active,2019-02-07,7.5
EMP1110,Isla Davis,35.0,Male,Finance,London,75383.0,25,,PhD,On Leave,2019-02-10,4.2
EMP1111,Diana Taylor,52.0,Non-binary,IT,Birmingham,34837.0,21,1.5,PhD,Resigned,2019-02-13,10.2
EMP1112,Henry Taylor,39.0,Male,Marketing,Leeds,77151.0,2,4.4,High School,Active,2019-02-16,5.8
EMP1113,Frank Davis,28.0,Male,Marketing,Birmingham,,34,3.5,Bachelor,On Leave,2019-02-19,13.4
EMP1114,Diana Davis,31.0,Non-binary,Marketing,Glasgow,,11,2.0,PhD,Resigned,2019-02-22,5.0
EMP1115,Grace Brown,28.0,Female,Sales,,51299.0,23,3.2,High School,Resigned,2019-02-25,12.7
EMP1116,James Brown,54.0,Female,IT,,83861.0,4,3.1,Bachelor,Resigned,2019-02-28,3.9
EMP1117,Frank Wilson,44.0,Male,Marketing,Bristol,55063.0,19,3.6,High School,Active,2019-03-03,16.8
EMP1118,Bob Smith,42.0,Non-binary,Sales,Birmingham,94453.0,12,1.9,PhD,Active,2019-03-06,18.8
EMP1119,Diana Taylor,40.0,Female,Finance,Birmingham,93472.0,11,4.5,High School,Active,2019-03-09,
EMP1120,Henry Brown,40.0,Male,HR,Manchester,39506.0,12,2.2,Master,Active,2019-03-12,11.7
EMP1121,Henry Taylor,57.0,Non-binary,Sales,London,51026.0,9,3.8,Bachelor,Active,2019-03-15,1.8
EMP1122,Charlie Brown,50.0,Female,Finance,Bristol,52672.0,32,1.1,Master,Active,2019-03-18,15.0
EMP1123,Frank Smith,39.0,Female,Finance,Birmingham,63417.0,15,2.5,Master,Resigned,2019-03-21,6.6
EMP1124,Alice Davis,23.0,Non-binary,HR,Birmingham,77413.0,34,2.4,Bachelor,Active,2019-03-24,
EMP1125,Henry Davis,22.0,Non-binary,Finance,Bristol,90066.0,2,3.2,Bachelor,Active,2019-03-27,12.9
EMP1126,Grace Davis,26.0,Non-binary,IT,Glasgow,84213.0,4,1.3,High School,On Leave,2019-03-30,23.1
EMP1127,Alice Jones,41.0,Non-binary,HR,Glasgow,75971.0,25,4.2,Bachelor,Resigned,2019-04-02,13.7
EMP1128,Bob Brown,32.0,Male,Finance,London,52281.0,10,1.9,Master,Active,2019-04-05,14.6
EMP1129,Alice Taylor,23.0,Non-binary,Operations,Manchester,53091.0,6,3.7,Master,On Leave,2019-04-08,10.0
EMP1130,Charlie Taylor,24.0,Female,Sales,Birmingham,75494.0,9,4.2,PhD,On Leave,2019-04-11,23.7
EMP1131,Frank Jones,44.0,Female,Finance,Manchester,43610.0,33,,Bachelor,On Leave,2019-04-14,19.4
EMP1132,Grace Davis,33.0,Male,IT,Glasgow,26079.0,2,,Master,Active,2019-04-17,7.1
EMP1133,Eve Taylor,41.0,Female,Marketing,,71751.0,7,3.6,,Active,2019-04-20,21.1
EMP1134,Diana Jones,26.0,Female,Finance,,80432.0,30,2.4,PhD,Resigned,2019-04-23,10.8
EMP1135,Diana Brown,58.0,Non-binary,Marketing,London,,10,4.2,High School,Active,2019-04-26,20.7
EMP1136,Grace Jones,59.0,Female,Operations,Leeds,84872.0,6,2.2,Master,Active,2019-04-29,20.6
EMP1137,Henry Taylor,51.0,Male,Finance,Leeds,32235.0,1,3.3,High School,Active,2019-05-02,4.7
EMP1138,James Davis,30.0,Non-binary,HR,Leeds,87712.0,5,4.0,Master,Resigned,2019-05-05,17.5
EMP1139,Bob Brown,55.0,Non-binary,Marketing,London,46473.0,31,2.5,High School,Resigned,2019-05-08,7.3
EMP1140,Diana Wilson,56.0,Male,Operations,London,92567.0,19,,High School,Active,2019-05-11,7.4
EMP1141,Henry Brown,43.0,Non-binary,HR,Bristol,57230.0,33,2.8,,Active,2019-05-14,7.4
EMP1142,Grace Jones,45.0,Non-binary,HR,Manchester,93876.0,15,4.3,High School,Active,2019-05-17,18.1
EMP1143,Henry Davis,38.0,Male,HR,Manchester,65644.0,24,4.7,,Active,2019-05-20,
EMP1144,Alice Wilson,31.0,Non-binary,HR,Bristol,73664.0,11,3.2,PhD,On Leave,2019-05-23,0.0
EMP1145,Isla Brown,51.0,Male,Finance,Bristol,70203.0,6,3.6,,On Leave,2019-05-26,17.9
EMP1146,Charlie Davis,44.0,Male,Sales,Glasgow,,16,4.6,PhD,Active,2019-05-29,4.3
EMP1147,Diana Brown,53.0,Female,Finance,Leeds,50425.0,10,1.4,Master,Active,2019-06-01,2.6
EMP1148,Eve Brown,38.0,Female,Finance,Bristol,94806.0,5,1.9,PhD,Active,2019-06-04,5.9
EMP1149,Eve Davis,38.0,Non-binary,Operations,Birmingham,67814.0,22,3.8,Master,On Leave,2019-06-07,9.5
EMP1150,Henry Jones,35.0,Non-binary,Operations,Manchester,74646.0,26,4.3,High School,Active,2019-06-10,11.9
EMP1151,Grace Taylor,,Male,Sales,Bristol,,5,4.4,Master,Active,2019-06-13,1.1
EMP1152,James Wilson,61.0,Non-binary,Operations,,94322.0,1,2.7,Master,Active,2019-06-16,24.3
EMP1153,Diana Smith,23.0,Male,IT,Birmingham,46650.0,21,1.4,PhD,Resigned,2019-06-19,17.9
EMP1154,Diana Wilson,46.0,Male,Sales,Birmingham,34190.0,19,2.8,PhD,On Leave,2019-06-22,8.1
EMP1155,Henry Brown,60.0,Non-binary,Operations,Glasgow,63196.0,24,1.9,PhD,Active,2019-06-25,8.0
EMP1156,Diana Davis,30.0,Male,Sales,Glasgow,64449.0,14,2.2,Bachelor,Active,2019-06-28,
EMP1157,Eve Brown,43.0,Female,Finance,Birmingham,64661.0,28,4.1,Bachelor,Resigned,2019-07-01,
EMP1158,Bob Wilson,25.0,Non-binary,Finance,Glasgow,54709.0,7,1.3,Master,On Leave,2019-07-04,3.7
EMP1159,Grace Brown,47.0,Female,Sales,Leeds,34943.0,32,4.3,Master,Active,2019-07-07,4.7
EMP1160,James Smith,50.0,Non-binary,IT,Birmingham,68240.0,21,,High School,Active,2019-07-10,21.5
EMP1161,Henry Wilson,55.0,Male,IT,Leeds,70760.0,4,3.4,High School,Active,2019-07-13,6.4
EMP1162,Charlie Taylor,44.0,Non-binary,Sales,Leeds,46042.0,17,1.4,Master,Active,2019-07-16,9.5
EMP1163,Frank Jones,58.0,Female,Operations,Birmingham,68894.0,29,,,Active,2019-07-19,
EMP1164,Charlie Davis,32.0,Male,Marketing,Manchester,31869.0,30,1.4,Master,On Leave,2019-07-22,16.6
EMP1165,James Brown,27.0,Non-binary,IT,Birmingham,86078.0,9,4.8,High School,Resigned,2019-07-25,
EMP1166,Henry Brown,39.0,Non-binary,HR,Birmingham,81759.0,14,4.2,Bachelor,Active,2019-07-28,17.1
EMP1167,Charlie Wilson,,Non-binary,Finance,Glasgow,,17,2.8,Bachelor,On Leave,2019-07-31,0.5
EMP1168,Isla Wilson,57.0,Female,Sales,Birmingham,80371.0,22,1.9,High School,Active,2019-08-03,18.4
EMP1169,Alice Jones,59.0,Female,HR,Manchester,45918.0,32,4.7,Master,Active,2019-08-06,12.2
EMP1170,James Brown,55.0,Non-binary,Sales,Glasgow,53379.0,15,2.4,PhD,Active,2019-08-09,20.3
EMP1171,James Wilson,38.0,Male,Finance,London,27962.0,34,1.6,Master,On Leave,2019-08-12,23.9
EMP1172,Bob Davis,,Male,Finance,London,38851.0,33,3.3,Master,Resigned,2019-08-15,23.1
EMP1173,Charlie Davis,46.0,Female,IT,,,27,4.8,High School,Active,2019-08-18,22.7
EMP1174,Grace Jones,59.0,Male,IT,Leeds,77349.0,1,1.0,Bachelor,Active,2019-08-21,12.8
EMP1175,Eve Smith,33.0,Female,HR,Manchester,81356.0,29,2.0,High School,Active,2019-08-24,9.0
EMP1176,Henry Smith,44.0,Non-binary,Sales,Bristol,39745.0,12,4.8,,Active,2019-08-27,11.6
EMP1177,Bob Smith,43.0,Female,Finance,London,30730.0,15,1.7,PhD,On Leave,2019-08-30,17.2
EMP1178,Henry Wilson,42.0,Female,HR,Leeds,38921.0,4,1.5,PhD,Active,2019-09-02,22.1
EMP1179,Frank Smith,48.0,Non-binary,Marketing,London,44023.0,27,3.3,,Active,2019-09-05,5.2
EMP1180,Alice Smith,,Male,HR,Manchester,70349.0,19,4.4,High School,Resigned,2019-09-08,23.0
EMP1181,Diana Smith,27.0,Female,Operations,Manchester,66979.0,23,2.9,Bachelor,On Leave,2019-09-11,20.4
EMP1182,Frank Smith,48.0,Female,HR,Bristol,47837.0,26,5.0,High School,Resigned,2019-09-14,24.5
EMP1183,Eve Wilson,61.0,Non-binary,Operations,Bristol,39997.0,29,3.7,PhD,Resigned,2019-09-17,22.0
EMP1184,Alice Brown,55.0,Male,Operations,Glasgow,70039.0,26,1.3,Master,Active,2019-09-20,
EMP1185,Alice Wilson,33.0,Female,Operations,Manchester,45923.0,25,5.0,Bachelor,Active,2019-09-23,2.6
EMP1186,Diana Taylor,28.0,Non-binary,Marketing,Leeds,33876.0,6,2.6,High School,Active,2019-09-26,2.8
EMP1187,Grace Brown,31.0,Female,HR,London,85973.0,4,2.1,High School,On Leave,2019-09-29,7.3
EMP1188,Henry Davis,38.0,Non-binary,HR,Birmingham,27887.0,22,3.2,Bachelor,On Leave,2019-10-02,15.4
EMP1189,Diana Wilson,47.0,Male,Marketing,Bristol,,27,2.2,Bachelor,Active,2019-10-05,20.1
EMP1190,Eve Davis,42.0,Male,Finance,Birmingham,67422.0,33,1.3,Master,Active,2019-10-08,22.5
EMP1191,Diana Wilson,49.0,Male,IT,Leeds,76413.0,14,,Bachelor,Active,2019-10-11,15.6
EMP1192,Charlie Smith,23.0,Male,HR,,27841.0,31,2.8,Master,On Leave,2019-10-14,0.1
EMP1193,Henry Jones,,Female,IT,Birmingham,53756.0,25,4.3,,Active,2019-10-17,4.7
EMP1194,Charlie Brown,57.0,Female,Sales,Leeds,35304.0,30,3.3,PhD,On Leave,2019-10-20,2.5
EMP1195,Grace Davis,47.0,Male,Sales,London,55341.0,18,5.0,High School,Active,2019-10-23,9.1
EMP1196,Alice Taylor,50.0,Male,Marketing,Leeds,29758.0,8,2.1,PhD,Active,2019-10-26,12.5
EMP1197,Grace Davis,,Male,Sales,,,28,2.1,PhD,Active,2019-10-29,1.1
EMP1198,Alice Brown,32.0,Female,Sales,Bristol,85758.0,3,1.6,Master,Active,2019-11-01,8.7
